"","X","workerid","complete_sentence","segment4","condition","seg3","seg4","seg5","seg6","seg7","seg8","seg9","seg10","seg11","seg12"
"443",443,12,"""Arthur had set up tables for the garage sale..Sarah asked him whether all would display the nice dishes.Arthur said that some of them would.He addedthatthe restwould betoounstable.""",""" some of them """,""" all """,6.84054652928869,6.18826412308259,6.38350663488401,6.26909628370626,6.20657592672493,6.31173480915291,6.17378610390194,6.35610766069589,6.31173480915291,NA
"444",444,12,"""Paul and Deb were trying to decide which gym to go to.Paul asked Deb whether all had discounts for college students.Deb said that some of them did.She addedthatthe restwould beatfull price.""",""" some of them """,""" all """,6.93828448401696,6.32793678372919,6.28599809450886,6.29710931993394,6.25382881157547,6.26909628370626,6.23832462503951,6.20455776256869,6.64378973314767,NA
"445",445,12,"""The soccer players were all training very hard.Eric asked Jack whether all would go to the tournament.Jack said that some of them would.He addedthatthe restwould bestayingin town.""",""" some of them """,""" all """,6.67456139181443,6.34035930372775,6.20455776256869,6.25382881157547,6.03068526026126,6.04973345523196,5.8636311755981,6.2363695902037,6.38350663488401,NA
"446",446,12,"""Mrs. Myers was worried that her students weren&quotechart ready for the test.She asked the Mr. Robbins whether all had to take the test.Mr. Robbins said that some of them did.He addedthatthe restwould beable totake itthe next weekend.""",""" some of them """,""" all """,6.80793494369993,6.65286302935335,6.5792512120101,6.56807791141198,6.36990098282823,6.08449941307517,6.19031540585315,6.15697898558556,6.31354804627709,6.75227037614174
"447",447,12,"""Bill took out the fancy candles from the drawer.He asked Claire whether all should be lit for dinner.Claire said that some of them should.She addedthatthe restwould beneededlater.""",""" some of them """,""" all """,6.88346258641309,6.51025834052315,6.22257626807137,6.20657592672493,6.19031540585315,6.19031540585315,6.10479323241498,6.19031540585315,6.34212141872115,NA
"448",448,12,"""Susie heard Matthew&quotechars friends at the door.She asked him whether all were going to the movie with him.Matthew said that only some of them were.He addedthatthe restwould betoobusy.""",""" only some of them """,""" all """,6.89871453432999,7.09007683577609,6.48616078894409,6.51025834052315,6.18826412308259,6.17378610390194,6.22257626807137,6.36990098282823,6.47389069635227,NA
"449",449,12,"""The rock band was choosing cities to visit on their next tour.They asked their manager Mary whether all would have good venues available.Mary said that some of them would.She added thatthe restwould bebookedduring the tour.""",""" some of them """,""" all """,7.0352685992811,6.62140565176413,6.42324696353352,6.17170059741091,6.2841341610708,6.25190388316589,5.99146454710798,6.06842558824411,6.78897174299217,NA
"450",450,12,"""Andrea was looking at computers in the store.She asked the clerk Tom whether all came with webcams built in.Tom said that only some of them did.He addedthatthe restwould beable to usea USB webcam.""",""" only some of them """,""" all """,6.78897174299217,6.89871453432999,6.48616078894409,6.32793678372919,6.25382881157547,6.28226674689601,6.29526600143965,6.84161547647759,6.8330317327862,NA
"451",451,12,"""Lydia was trying to choose one of the kittens from her friend Kim&quotechars pet store.She asked Kim if any had gotten their shots yet.Kim said that some of them had.She addedthatthe restwould begetting themlater.""",""" some of them """,""" any """,6.69456205852109,6.62273632394984,6.35437004079735,6.58063913728495,6.51025834052315,6.42324696353352,6.4085287910595,6.34388043412633,6.54534966033442,NA
"452",452,12,"""Jason and Perry were ordering computers for the new lab.Perry asked Jason whether any would have an Internet connection.Jason said that only some of them would.He addedthatthe restwould befor offline workonly.""",""" only some of them """,""" any """,7.01391547481053,6.53233429222235,6.17170059741091,6.31354804627709,NA,6.5206211275587,6.49978704065585,NA,6.78784498230958,NA
"453",453,12,"""Justin wanted to find out which of Mike&quotechars desserts he could eat.He asked Mike whether all could be made gluten free.Mike said that some of them could.He addedthatthe restwould behard to dothat way.""",""" some of them """,""" all """,6.86589107488344,6.5792512120101,6.26720054854136,6.4723462945009,6.38350663488401,6.38350663488401,6.42324696353352,6.20657592672493,6.80682936039218,NA
"454",454,12,"""Alexa was looking at the puppies at the shelter..She asked the employee Stephen whether all would grow into large dogs.Stephen said that only some of them would.He addedthatthe restwould besmallwhen full-grown.""",""" only some of them """,""" all """,6.60123011872888,7.13409372119287,6.48463523563525,5.99146454710798,6.26909628370626,6.36990098282823,6.55677835615804,6.41017488196617,6.6631326959908,NA
"455",455,12,"""Quinn and Chase were thinking about going to one of the season&quotechars ball games.Quinn asked Chase whether all were scheduled for the afternoon.Chase said that only some of them were.He addedthatthe restwould beplayedat night.""",""" only some of them """,""" all """,6.8330317327862,6.6631326959908,6.17378610390194,6.28226674689601,6.03068526026126,6.15697898558556,6.04973345523196,6.04973345523196,6.44888939414686,NA
"456",456,12,"""Molly was looking at apartments.She asked the agent Sally whether any would be available next month.Sally said that  only some of them would.She addedthatthe restwould beavailablein August.""",""" only some of them """,""" any """,6.87523208727658,6.8330317327862,6.56807791141198,6.3261494731551,6.08677472691231,6.10255859461357,6.10702288774225,6.08677472691231,5.98896141688986,NA
"457",457,12,"""Terry and his coach Rick were discussing top runners from the area.Terry asked Rick whether all would be at the race.Rick said that only some of them would.He addedthatthe restwould berestingfor the championships.""",""" only some of them """,""" all """,6.77992190747225,5.94803498918065,6.7428806357919,6.12249280951439,6.23832462503951,6.12029741895095,6.08449941307517,6.18620862390049,6.62273632394984,NA
"458",458,12,"""Mrs. Landman was looking at laptops for her grandson.She asked the employee Larry whether any were easy to carry around.Larry said that only some of them were.He addedthatthe restwould bepretty heavyto carryto classes.""",""" only some of them """,""" any """,6.97728134163075,6.75110146893676,6.19031540585315,6.34212141872115,6.17170059741091,6.0137151560428,6.12249280951439,6.04737217904628,6.3818160174061,6.32793678372919
"459",459,12,"""Lana was watching episodes of her favorite sitcom on her day off.Ashley asked her whether any lasted less than an hour..Lana said that some of them did.She addedthatthe restwould betoo rushedthat way.""",""" some of them """,""" any """,6.74170069465205,6.62140565176413,6.34035930372775,6.28226674689601,6.26720054854136,6.43615036836943,6.12468339089421,6.15485809401642,6.26720054854136,NA
"460",460,12,"""Kurt and Brooke were thinking of selling their movies at a yard sale.Brooke asked Kurt whether any were all right to sell.Kurt said that only some of them were.He addedthatthe restwould beinappropriatefor kids.""",""" only some of them """,""" any """,6.75343791859778,6.88243747099785,6.36990098282823,6.25190388316589,5.92692602597041,6.01126717440416,6.12468339089421,5.99146454710798,6.4723462945009,NA
"461",461,12,"""Greg was trying to choose which wine to order with dinner.He asked the waitress Michelle whether any would go well with fish.Michelle said that only some of them would.She addedthatthe restwould betoo sweetfor that.""",""" only some of them """,""" any """,6.81454289725996,7.10987946307227,6.42162226780652,6.22257626807137,6.01126717440416,6.13988455222626,6.17378610390194,6.18826412308259,6.38350663488401,NA
"462",462,12,"""Ed and Hillary were considering several universities for grad school.Hillary asked Ed whether any were very competitive in admissions.Ed said that some of them were.He addedthatthe restwould beeasyto get into.""",""" some of them """,""" any """,6.78897174299217,6.93925394604151,6.70441435496411,6.5792512120101,6.35610766069589,6.36818718635049,6.26909628370626,6.32793678372919,6.64248680136726,NA
"463",463,12,"""Brian had hired several new people to work at his restaurant.The chef asked him whether any would work in the kitchen.Brian said that some of them would.He addedthatthe restwould beserversin the dining room.""",""" some of them """,""" any """,6.73221070646721,6.25382881157547,6.15697898558556,6.10479323241498,6.10479323241498,6.10479323241498,6.06610809010375,6.04737217904628,6.66440902035041,NA
"464",464,12,"""Dr. Jones was scheduling end-of-semester meetings.The secretary asked him whether all would be in the afternoon.Dr. Jones said that some of them would.He addedthatthe restwould beearlyin the morning.""",""" some of them """,""" all """,6.99942246750796,6.53378883793334,6.19031540585315,6.35610766069589,6.42324696353352,6.49677499018586,6.52209279817015,6.51025834052315,6.71417052990947,NA
"465",465,12,"""Eric was preparing to travel in Italy with his classmates.Eric&quotechars mom asked him whether any had been to Europe before.Eric said that some of them had.He addedthatthe restwould benervous abouttraveling abroad.""",""" some of them """,""" any """,7.04228617193974,6.55535689181067,6.46302945692067,6.42162226780652,6.77078942390898,6.43615036836943,6.13988455222626,6.22059017009974,6.73221070646721,NA
"466",466,12,"""Alex was perusing the breakfast cereals at the grocery store.He asked Carrie whether any had high levels of sugar.Carrie said that some of them did.She addedthatthe restwould behealthierbutnot as tasty.""",""" some of them """,""" any """,6.78897174299217,6.62140565176413,6.42162226780652,6.93244789157251,6.4085287910595,6.48463523563525,6.59030104819669,6.38350663488401,6.39692965521615,6.63331843328038
"467",467,12,"""Tracy and Mark were trying to choose a restaurant downtown for their rehearsal dinner.Mark asked Tracy whether any were open on the weekends.Tracy said that some of them were.She addedthatthe restwould beclosedat that time.""",""" some of them """,""" any """,6.71417052990947,6.54534966033442,6.41017488196617,6.51025834052315,6.39692965521615,6.22257626807137,6.0282785202307,6.34388043412633,6.29710931993394,NA
"468",468,12,"""Darren knew his relatives would come for his birthday.Darren asked his mother, Sally, whether all would be giving him clothes.Sally said that some of them would.She addedthatthe restwould besending himelectronics.""",""" some of them """,""" all """,6.71295620067707,6.28226674689601,6.55535689181067,6.64378973314767,6.19031540585315,6.13988455222626,6.01126717440416,6.06610809010375,6.54391184556479,NA
"469",469,12,"""Carrie and Tim were comparing venues for their upcoming wedding.Carrie asked Tim whether any would accommodate so many guests.Tim said that some of them would.He addedthatthe restwould becrowdedwiththat many people.""",""" some of them """,""" any """,6.86589107488344,6.59167373200866,6.29894924685594,6.31173480915291,6.20455776256869,6.28599809450886,6.15697898558556,6.57786135772105,6.42162226780652,6.73459165997295
